Spend Period,Overall,Overall,Ad Show Title,Platform,Media Source,LA Code,Optimization,Total Cost ($),Reported Impressions,25% Completion per Impressions,50% Completion per Impressions,75% Completion per Impressions,Video Completion per Impressions,CPM,CPC (Cost per Click),CTR(Click through rate),Conversions per Impressions,Column_19,Latest Week
2/23/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Alien Expedition,CPS,2687.5229722784,106924,0.0287587445288242,0.0238767722868579,0.0184149489356926,0.00339493471998802,25.1348899431223,1.07759541791435,0.0233249784893943,0.000607908420934495,,True
2/23/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Weapon,CPS,2068.56728706806,87935,0.0241087166657189,0.0202194802979473,0.0181611417524307,0.00369591175299937,23.5238219942919,1.24838098193606,0.0188434639222152,0.000523113663501449,,True
2/23/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Terror,CPS,1900.63597095332,66559,0.0497753872504094,0.0390480626211331,0.0348863414414279,0.00764735047101068,28.5556569502746,0.778949168423495,0.0366592046154539,0.000706140416773088,,True
2/23/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Weapon,ROAS,2473.66593303329,353730,0,0,0,0,6.99309058613432,3.91402837505268,0.00178667345150255,0.000248777316032001,,True
2/23/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Grandma,ROAS,1989.45083167295,156411,0,0,0,0,12.7193792743026,3.52115191446541,0.00361227790884272,0.000319670611402011,,True
2/23/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Terror 2,ROAS,520.559995057745,19417,0,0,0,0,26.80949657814,2.75428568813622,0.00973373847659267,0.000618015141370963,,True
2/23/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,MVS Alien Expedition,CPS,1975.13313197289,262563,0.00265079238125706,0.0017786207500676,0.00131397036139897,0.000358009315859431,7.52251129052035,1.26045509379253,0.00596809146757159,1.52344389727417e-05,,True
2/23/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,NA,CPS,35.2388938596273,3927,0.0155334861217214,0.011204481792717,0.00967659791189203,0.00203717850776674,8.97348965103829,1.25853192355812,0.0071301247771836,0,,True
2/23/2026,Overall,Overall,Weakest Beast Tamer,ios,Facebook Ads,WBT Compression,CPS,4665.69273686152,231401,0.0272513947649318,0.0210284311649474,0.0178564483299553,0.00350473852749123,20.1628028265285,1.39816983424079,0.0144208538424639,0.000760584439998098,,True
2/23/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,CPS,2154.82863691704,166914,0,0,0,0,12.9098136580337,1.43847038512486,0.00897468157254634,0.000461315407934625,,True
2/23/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,ROAS,1011.55920707078,63975,0,0,0,0,15.8117890905945,2.34157223858978,0.00675263774912075,0.000484564282923016,,True
2/23/2026,Overall,Overall,Weakest Beast Tamer,ios,bytedanceglobal_int,WBT Compression,CPS,2458.10844297559,238963,0.0115247967258529,0.00751580788657658,0.00626038340663617,0.00153580261379376,10.2865650455325,1.16442844290648,0.00883400359051401,8.36949653293606e-06,,True
2/23/2026,Overall,Overall,Weakest Beast Tamer,ios,bytedanceglobal_int,Gen AI,CPS,52.7981757366417,4739,0.00970668917493142,0.00654146444397552,0.00443131462333825,0.00105507491031863,11.1412061060649,1.17329279414759,0.00949567419286769,0,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,ROAS,3163.81243546695,122338,0.0197894358253363,0.0148114240873645,0.0150076018898461,0.00331867449198123,25.8612404605842,1.70924496783736,0.0151302130163971,0.00076018898461639,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,CPS,1375.16215611911,58555,0.0224745965331739,0.017095038852361,0.0177440013662368,0.00356929382631713,23.4849655216312,1.03240402111044,0.0227478439074374,0.000973443770813764,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,CPS,2278.20074918246,69814,0.0446472054315753,0.0265706018850087,0.0208267682699745,0.00316555418683931,32.6324340273077,1.94884580768388,0.0167444925086658,0.000945369123671469,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,ROAS,1059.91124675973,37609,0.0262437182589273,0.0195697838283389,0.0161663431625408,0.0031375468637826,28.1823831199908,2.75301622534996,0.0102369113775957,0.000797681406046425,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragonheart,CPS,1903.21034785681,58260,0.0439752832131822,0.0343288705801579,0.0305355303810504,0.00533813937521455,32.667530859197,1.43206196226999,0.0228115345005149,0.00137315482320631,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Frost Giant,ROAS,1519.10986487487,101002,0,0,0,0,15.0403939018522,1.89651668523704,0.00793053602898952,0.000465337320053068,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Frost Giant,CPS,1067.84987020443,81116,0,0,0,0,13.164478896943,1.139647673644,0.0115513585482518,0.000369840721929089,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragon Battle,ROAS,895.428493538139,44848,0,0,0,0,19.9658511759306,1.64903958294316,0.0121075633250089,0.000602033535497681,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragonheart,ROAS,601.35022569065,58038,0,0,0,0,10.3613188891872,1.6611884687587,0.00623729280816017,0.000327371721975257,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,bytedanceglobal_int,FLBM Dragon Battle,CPS,1861.58520430639,175952,0.00879785396017095,0.00630285532417932,0.00563221787760298,0.00117077384741293,10.580074135596,1.24687555546309,0.00848526870964808,1.13667363826498e-05,,True
2/22/2026,Overall,Overall,First Legendary Beast Master,ios,bytedanceglobal_int,Gen AI,CPS,144.124991223211,10868,0.00984541774015458,0.00837320574162679,0.00772911299227088,0.00257637099742362,13.2614088354077,1.7576218441855,0.00754508649245491,0,,True
2/22/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Alien Expedition,CPS,3071.5682480975,97520,0.0326599671862182,0.0280147662018047,0.0215648072190319,0.00360951599671862,31.4968032003436,1.68212938011911,0.0187243642329778,0.00072805578342904,,True
2/22/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Weapon,CPS,2426.2092418343,94313,0.0266559223012734,0.022064826694093,0.0193716666843383,0.00419878489709796,25.7250775803368,1.41140735417935,0.0182265435305843,0.000678591498520882,,True
2/22/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Terror,CPS,1835.47021479608,55364,0.0415251788165594,0.0317534860197962,0.0281049057149049,0.00736940972473087,33.1527746332649,1.34368244128556,0.0246730727548587,0.000866989379380102,,True
2/22/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Weapon,ROAS,2523.24065184777,197621,0,0,0,0,12.7680795656725,4.01789912714614,0.00317779993016936,0.000440236614529832,,True
2/22/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Grandma,ROAS,1153.91750886697,49512,0,0,0,0,23.3058149310666,3.27817474109935,0.00710938762320245,0.000868476328970754,,True
2/22/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Terror 2,ROAS,428.411871582991,15339,0,0,0,0,27.9295828660923,2.56534054840114,0.010887280787535,0.0014994458569659,,True
2/22/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,MVS Alien Expedition,CPS,1877.09484977627,295619,0.00209391141976665,0.00136662393147937,0.000923485973499673,0.000284149530307591,6.34970976079439,1.18354025837091,0.00536501375080762,3.3827325036618e-06,,True
2/22/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,NA,CPS,134.995310777358,19520,0.0108606557377049,0.00906762295081967,0.0072233606557377,0.00163934426229508,6.91574337998761,1.05465086544811,0.00655737704918032,0,,True
2/22/2026,Overall,Overall,Weakest Beast Tamer,ios,Facebook Ads,WBT Compression,CPS,5274.18863263142,264119,0.030145502595421,0.0228306180168787,0.0194306354332706,0.00335454851790291,19.9689860730633,1.30516917412309,0.0152999216262366,0.000893536625536216,,True
2/22/2026,Overall,Overall,Weakest Beast Tamer,ios,bytedanceglobal_int,WBT Compression,CPS,2504.8729789526,301579,0.00921814847850812,0.00574642133570308,0.00494729407551586,0.0012335076381313,8.30586008625471,1.09144792111224,0.00760994631589069,2.32111652336535e-05,,True
2/22/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,CPS,1344.301285645,141190,0,0,0,0,9.52122165624341,0.951380952331923,0.0100077909200368,0.000290388837736383,,True
2/22/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,ROAS,1116.94801357835,75262,0,0,0,0,14.8407963325231,1.97340638441405,0.00752039541867077,0.000518189790332438,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,CPS,2343.67322950417,70811.0000201755,0.0518281057880038,0.0302354153929472,0.0240216915382546,0.0032904492230531,33.0975869403963,2.05405191017017,0.0161133157231913,0.001214500571599,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,ROAS,1697.16283639906,60657,0.0264108017211533,0.0190909540531183,0.0155299470794796,0.00300047809815849,27.9796698880436,2.19555347528986,0.0127437888454753,0.000461612015101307,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,ROAS,2853.02083397276,104816,0.0215329720653335,0.0158372767516409,0.0159326820332773,0.00335826591360097,27.2193256179663,1.60552663701337,0.0169535185467867,0.000982674400854831,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,CPS,629.176927023284,28114,0.0207725688269189,0.0163619548979156,0.0172156221099807,0.00366365511844632,22.3794880494872,0.913174059540325,0.024507362879704,0.00124493135092836,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragonheart,CPS,1141.21436108805,28740,0.0609951287404314,0.047286012526096,0.0427627000695894,0.00772442588726513,39.7082241157986,1.42118849450567,0.0279401530967292,0.00132219902574808,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Frost Giant,CPS,1062.80531615653,74725,0,0,0,0,14.2228881385952,0.997939263996742,0.0142522582803613,0.000455001672800267,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Frost Giant,ROAS,630.047251118236,33285,0,0,0,0,18.9288643869081,1.59910469826963,0.011837163887637,0.000360522757999098,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragon Battle,ROAS,614.795065960666,34946,0,0,0,0,17.5927163612621,1.22225659236713,0.0143936358953814,0.000543695988095919,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragonheart,ROAS,400.330637748574,18377,0,0,0,0,21.784330290503,1.86200296627243,0.0116994068672797,0.000707405996626217,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,bytedanceglobal_int,FLBM Dragon Battle,CPS,1793.50762817495,205632,0.00644354964207905,0.00449346405228758,0.00408496732026143,0.000729458450046685,8.72192863063608,1.33943810916725,0.00651163243075007,9.72611266728913e-06,,True
2/21/2026,Overall,Overall,First Legendary Beast Master,ios,bytedanceglobal_int,Gen AI,CPS,202.152972171673,17650,0.00725212464589235,0.00560906515580736,0.00538243626062323,0.00169971671388101,11.4534261853639,2.1505635337412,0.00532577903682719,0,,True
2/21/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Terror,CPS,1886.76797652369,55909,0.042765923196623,0.0338943640558765,0.0306211880019317,0.00908619363608721,33.7471243721708,1.34576888482432,0.0250764635389651,0.000965855229032892,,True
2/21/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Alien Expedition,CPS,1667.11266503831,53779,0.0321129065248517,0.0275014410829505,0.0214767846185314,0.00397924840551144,30.9993243652412,1.57274779720595,0.0197102958403837,0.000706595511259041,,True
2/21/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Weapon,CPS,1480.27755892683,60772,0.0273810307378397,0.022740735865201,0.0195978411110379,0.00421246626735996,24.3578878254267,1.33238304133828,0.0182814454024879,0.000724017639702494,,True
2/21/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Weapon,ROAS,2610.52371431504,508925,0,0,0,0,5.12948610171449,3.4714411094615,0.00147762440438178,0.000208282163383602,,True
2/21/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Grandma,ROAS,1583.4219937954,154925,0,0,0,0,10.2205712041014,2.20532311113566,0.00463450056478941,0.000432467322898176,,True
2/21/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Terror 2,ROAS,391.423322401484,18472,0,0,0,0,21.1900889130296,2.04933676649991,0.0103399740147249,0.000866175833694239,,True
2/21/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,MVS Alien Expedition,CPS,1762.69869577132,275864,0.00237798335411652,0.00151161441869906,0.0011164921845547,0.000326247716265986,6.38973804400474,1.2847658132444,0.0049734651857437,7.24994925035524e-06,,True
2/21/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,NA,CPS,231.851944848048,29493,0.00912080832739972,0.00674736378123622,0.00542501610551656,0.000881565117146441,7.86125334309999,1.1040568802288,0.00712033363849048,0,,True
2/21/2026,Overall,Overall,Weakest Beast Tamer,ios,Facebook Ads,WBT Compression,CPS,3477.73131868441,177757,0.0291859111033602,0.0221144596274689,0.0187784447307279,0.00343165107421929,19.5645252714909,1.29863006672308,0.0150655107815725,0.000821345994813143,,True
2/21/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,CPS,1849.66715596649,169384,0,0,0,0,10.9199638452657,1.23475778101902,0.00884381051338969,0.000342417229490388,,True
2/21/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,ROAS,745.029469239531,48742,0,0,0,0,15.2851641138962,1.76547267592306,0.00865783102868163,0.0011078741126749,,True
2/21/2026,Overall,Overall,Weakest Beast Tamer,ios,bytedanceglobal_int,WBT Compression,CPS,2485.28361812733,298977,0.00895721075534238,0.00575964037367422,0.00495690303936423,0.00139141137947066,8.31262477758266,1.09291276082996,0.00760593624258722,0,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,CPS,2554.58359505975,122636,0.0171075377540037,0.0132669036824423,0.0135604553312241,0.00274796960109592,20.8306173966841,1.17831346635597,0.0176783326266349,0.000570794872631201,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,ROAS,2161.49248243304,74238,0.0210673778927234,0.0160564670384439,0.015760122848137,0.00304426304587946,29.1157154345893,1.80878032002765,0.0160968776098494,0.00106414504701096,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,CPS,2562.86207968177,80208,0.0495586475164572,0.0285008976660682,0.0217060642329942,0.00315429882306004,31.9526989786775,2.0180016375447,0.0158338320367045,0.000847795731099142,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,ROAS,324.347193399786,11011,0.0329670329670329,0.0162564708019253,0.0120788302606484,0.00154391063481972,29.4566518390506,3.95545357804617,0.00744709835618926,0.000726546181091635,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragonheart,CPS,2470.40118049548,71968,0.0380863717207647,0.0297632281013783,0.0263450422409959,0.00541907514450867,34.326383677405,1.56156838210839,0.0219819919964428,0.00127834593152512,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragon Battle,ROAS,3579.52030107459,252424,0,0,0,0,14.1805862401142,1.04207286785286,0.0136080562862485,0.000522929673882039,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Frost Giant,ROAS,1260.39453853304,128109,0,0,0,0,9.8384542735721,1.06813096485851,0.00921090633757191,0.00040590434707944,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Frost Giant,CPS,1038.12270768446,59086,0,0,0,0,17.5696900735277,1.10674062652927,0.0158751650137088,0.000693903801238872,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragonheart,ROAS,1183.64549384078,66497,0,0,0,0,17.7999833652763,1.69092213405825,0.0105267906822864,0.000616569168533918,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,bytedanceglobal_int,FLBM Dragon Battle,CPS,1902.55431386631,120772,0.0109876461431457,0.00828006491570894,0.00748517868380088,0.00168913324280462,15.7532732244751,1.74706548564399,0.00901699069320703,8.28006491570893e-06,,True
2/20/2026,Overall,Overall,First Legendary Beast Master,ios,bytedanceglobal_int,Gen AI,CPS,93.9443241845938,4079,0.0120127482226035,0.00882569257170875,0.00784506006374111,0.00294189752390291,23.0312145586157,3.13147747281979,0.00735474380975729,0,,True
2/20/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Alien Expedition,CPS,3809.3419853413,115844,0.0281240288664065,0.0229101205068885,0.0175839922654604,0.00334069956147923,32.8833775192613,1.7354633190621,0.0189478954455992,0.000820068367804979,,True
2/20/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Weapon,CPS,3016.56860666719,117673,0.025774816652928,0.021457768562032,0.0184324356479396,0.00379016426877873,25.6351805993489,1.37491732300236,0.0186448888020191,0.000688348219217662,,True
2/20/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Terror,CPS,2166.95487415938,62157,0.0422317679424682,0.0326753221680583,0.0292646041475618,0.0078349984716122,34.8626039570666,1.44656533655499,0.0241002622391685,0.000723973164728027,,True
2/20/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Weapon,ROAS,2356.86831353694,344226,0,0,0,0,6.84686314670288,3.85739494850564,0.00177499665917159,0.000342798045470127,,True
2/20/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Grandma,ROAS,1753.51760548927,158383,0,0,0,0,11.0713751191054,2.93230368810915,0.00377565774104544,0.000391456153753875,,True
2/20/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Terror 2,ROAS,418.414469781382,17723,0,0,0,0,23.6085577939052,1.99244985610182,0.011849009761327,0.00101562940811375,,True
2/20/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,MVS Alien Expedition,CPS,1996.43899592211,191735,0.00334837145017863,0.00234698933423735,0.00171069444806634,0.000531984249093801,10.4124911775216,1.90318302757112,0.00547109291469997,3.12931911231647e-05,,True
2/20/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,NA,CPS,1.16546345387742,406,0.0172413793103448,0.0123152709359605,0.0123152709359605,0.00492610837438423,2.87059964009219,0.388487817959143,0.00738916256157635,0,,True
2/20/2026,Overall,Overall,Weakest Beast Tamer,ios,Facebook Ads,WBT Compression,CPS,7826.96305975906,389057,0.0285999223764127,0.0215521119013409,0.0180770426955433,0.0031203653963301,20.1177798105652,1.32930758487755,0.0151340292039469,0.000902181428428225,,True
2/20/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,CPS,2207.86145135406,198826,0,0,0,0,11.1044906166903,1.18958052335887,0.00933479524810638,0.000472775190367456,,True
2/20/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,ROAS,1029.85775585569,61007,0,0,0,0,16.8809768691411,1.94312784123715,0.00868752766076024,0.000934319012572327,,True
2/20/2026,Overall,Overall,Weakest Beast Tamer,ios,bytedanceglobal_int,WBT Compression,CPS,2471.59930300104,188528,0.0114837053381991,0.00735169311720274,0.0062855384876517,0.00152232029194602,13.109985270098,1.61753881086455,0.00810489688534329,1.06085037766273e-05,,True
2/20/2026,Overall,Overall,Weakest Beast Tamer,ios,bytedanceglobal_int,Gen AI,CPS,19.4144290711756,1852,0.00647948164146868,0.00485961123110151,0.00323974082073434,0.000539956803455723,10.4829530621898,0.970721453558784,0.0107991360691144,0,,True
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,CPS,2100.36994512685,73732,0.0496934845114739,0.0289426571909076,0.022419031085553,0.00363478543915803,28.4865451245979,1.66431849851573,0.0171160418814083,0.00124776216568111,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,ROAS,961.478048555827,33656,0.0308711671024483,0.0170846208699786,0.0125386260993582,0.00207986688851913,28.5678051032751,3.30404827682414,0.00864630377941526,0.000742809603042548,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,CPS,1740.87479556617,81893,0.017412965699144,0.0135542720379031,0.0142136690559632,0.00384648260535088,21.2579194261558,0.998780720347778,0.0212838704162748,0.000866984968190199,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,ROAS,1009.67515755481,31105,0.0239511332583186,0.0183571773026844,0.0183250281305256,0.00315061887156405,32.4602204647103,2.19018472354623,0.0148207683652145,0.000964475164764507,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragonheart,CPS,2100.26973935675,67483,0.0414771127543233,0.0321858838522294,0.0279181423469614,0.00686098721159403,31.1229456212194,1.43657300913594,0.0216647155579923,0.00142258050175599,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragon Battle,ROAS,4109.5153984682,279684,0,0,0,0,14.693423286524,1.1842983857257,0.0124068591696343,0.000568498734285836,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Frost Giant,ROAS,1175.67684042547,111839,0,0,0,0,10.51222597149,1.15944461580421,0.00906660467278856,0.000250359892345246,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Frost Giant,CPS,1070.69278496099,67924,0,0,0,0,15.7630997138124,1.17658547797912,0.0133973264236499,0.000471114775337141,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragonheart,ROAS,690.919251455367,35526,0,0,0,0,19.4482703218872,1.72299065200839,0.0112875077408095,0.000816303552327872,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,bytedanceglobal_int,FLBM Dragon Battle,CPS,1603.21226054979,131863,0.012490236078354,0.0095781227486103,0.00840266033686477,0.00188073985879283,12.1581661311345,1.16512518935304,0.0104350727649151,2.2750885388623e-05,,False
2/19/2026,Overall,Overall,First Legendary Beast Master,ios,bytedanceglobal_int,Gen AI,CPS,4.69347348066799,371,0.0107816711590296,0.00808625336927223,0.00808625336927223,0.00539083557951482,12.6508719155471,0.782245580111332,0.0161725067385444,0,,False
2/19/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Alien Expedition,CPS,2334.23404407668,79419,0.0289099585741447,0.0232815824928543,0.0183457359070247,0.00382779939309233,29.3913804514875,1.46992068266793,0.0199952152507586,0.00117100441959732,,False
2/19/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Terror,CPS,1775.06956011051,57376,0.0439382320133853,0.0339863357501394,0.0302739821528165,0.00852272727272727,30.9374923332145,1.21997907911375,0.0253590351366424,0.000522866703848299,,False
2/19/2026,Overall,Overall,My Vampire System,ios,Facebook Ads,MVS Weapon,CPS,1714.12200106297,80529,0.0243887295260092,0.0196078431372549,0.0166772218703821,0.00332799364204199,21.2857728403801,1.16765803887123,0.0182294577108867,0.000645730109649939,,False
2/19/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Weapon,ROAS,2228.43234917112,253045,0,0,0,0,8.8064666330934,3.97225017677561,0.0022169969768223,0.000335908632851864,,False
2/19/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Grandma,ROAS,1810.77650664155,154582,0,0,0,0,11.7140191396252,3.22202225381059,0.00363561087319351,0.000556339030417513,,False
2/19/2026,Overall,Overall,My Vampire System,ios,googleadwords_int,MVS Terror 2,ROAS,509.25593248885,20842,0,0,0,0,24.4341201654759,2.73793512090779,0.00892428749640149,0.000959600806064677,,False
2/19/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,MVS Alien Expedition,CPS,1403.9101286643,189376,0.00427192463670158,0.00292011659344373,0.00218612706995606,0.000591416018925312,7.41334767163897,1.14792324502395,0.00645805170665765,1.5841500506928e-05,,False
2/19/2026,Overall,Overall,My Vampire System,ios,bytedanceglobal_int,NA,CPS,1.87538369686275,330,0.00909090909090909,0.00606060606060606,0.00606060606060606,0.00303030303030303,5.6829808995841,1.87538369686275,0.00303030303030303,0,,False
2/19/2026,Overall,Overall,Weakest Beast Tamer,ios,Facebook Ads,WBT Compression,CPS,4546.53295834609,260862,0.0308132269169139,0.0240893652582591,0.0199339114167644,0.00423595617606243,17.4288817778982,1.16997760122133,0.0148967653395281,0.000943027347793086,,False
2/19/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,CPS,2548.9886049939,218771,0,0,0,0,11.6514008026379,1.29851686449001,0.00897285289183666,0.000452527985884783,,False
2/19/2026,Overall,Overall,Weakest Beast Tamer,ios,googleadwords_int,WBT Compression,ROAS,1054.72625315202,62564,0,0,0,0,16.8583570927693,2.30793490842892,0.00730452017134454,0.000719263474202416,,False
2/19/2026,Overall,Overall,Weakest Beast Tamer,ios,bytedanceglobal_int,WBT Compression,CPS,2498.65281127812,256011,0.0131947455382776,0.0084527617953916,0.00714813035377386,0.00159368152149712,9.75994317149702,1.0095566914255,0.0096675533473171,3.90608216053216e-06,,False
2/19/2026,Overall,Overall,Weakest Beast Tamer,ios,bytedanceglobal_int,Gen AI,CPS,9.06602561150295,898,0.0167037861915367,0.0133630289532293,0.0133630289532293,0.00334075723830734,10.0957968947694,0.453301280575147,0.0222717149220489,0,,False
2/18/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,CPS,2390.29672517805,96103,0.0459194822221991,0.0276786364629616,0.021227224956557,0.00337138278721788,24.8722383815079,1.70735480369861,0.0145677034015587,0.000884467706523209,,False
2/18/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Frost Giant,ROAS,768.935579607071,28801,0.0255893892573174,0.0134717544529703,0.0101732578729905,0.00225686608103885,26.6982250479869,2.86916261047414,0.00930523245720634,0.000416652199576403,,False
2/18/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,CPS,1772.78997732734,84186,0.0156320528353883,0.0126268025562445,0.0142779084408333,0.00383674245123892,21.0580141273768,0.966624851323525,0.0217850949088922,0.000665193737676098,,False
2/18/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragon Battle,ROAS,1236.36690971223,48379,0.0221170342503979,0.0169288327580148,0.0168874925070795,0.00289381756547262,25.555859147817,1.7267694269724,0.0147998098348456,0.000806134893238802,,False
2/18/2026,Overall,Overall,First Legendary Beast Master,ios,Facebook Ads,FLBM Dragonheart,CPS,1954.12771161529,65855,0.0434287449700098,0.0338622731759167,0.0296408776858249,0.00622579910409232,29.6731867225767,1.28055551219875,0.0231721205679143,0.00136663882772758,,False
2/18/2026,Overall,Overall,First Legendary Beast Master,ios,googleadwords_int,FLBM Dragon Battle,ROAS,3444.40263231783,215386,0,0,0,0,15.9917665601192,1.34127828361286,0.011922780496411,0.000496782520683795,,False
